x_m,y_m,w_tr_right_m,w_tr_left_m,s_m,heading_rad,curvature_radpm
175.383194,987.59917,6.742,6.107,1499.3037427473844,1.3058518014142004,0.009689992434084693
176.598184,992.555831,6.366,6.135,1504.4071424935362,1.3740244142532112,0.017282026237918188
177.36542,997.542542,6.193,6.173,1509.4525302563566,1.536050769895693,0.049947366901000385
176.934571,1002.233374,6.199,5.944,1514.1631072606126,1.8827781073463907,0.09354874060647826
174.555185,1006.25607,7.275,6.244,1518.8368167985934,2.3075203506054947,0.08029955526087179
170.551582,1009.270071,7.086,6.089,1523.8481079505432,2.644413482027973,0.05890319532833312
165.842667,1010.983878,6.699,6.458,1528.859197144568,2.923939411899314,0.05279247484615646
160.897129,1011.405217,6.377,6.868,1533.8226508476225,-3.114268781168017,0.044619971433582956
155.921397,1010.712723,6.961,6.282,1538.8463404156453,-2.908816207711932,0.03721696526108003
151.118825,1009.087036,6.713,6.592,1543.9166023454823,-2.7321182886821513,0.03302710131761906
146.692833,1006.707467,6.856,6.721,1548.9417146636126,-2.561412042513668,0.035426447351551635
142.851068,1003.668128,7.498,6.761,1553.8403614024728,-2.363901504055794,0.04486608658714951
139.807898,999.927847,8.078,7.387,1558.6622475072934,-2.1356566273530255,0.047932466322948585
137.673167,995.497754,8.06,7.387,1563.5798485922749,-1.9576531912627662,0.02453579248124249
136.048573,990.699915,8.041,7.387,1568.6452769783798,-1.893457036283471,0.0015127672588966868
134.461011,985.890442,8.023,7.387,1573.7099964811334,-1.8967605644558272,-0.002837001512527805
132.81614,981.137121,8.005,7.387,1578.7398733320795,-1.9086949556807185,-0.0018972260472761735
131.133667,976.420928,7.987,7.387,1583.7471871637638,-1.915756372378777,-0.0009166666663297121
129.433322,971.722816,7.969,7.387,1588.743528773739,-1.9181938454659977,-5.703725008614961e-05
127.732075,967.026394,7.951,7.387,1593.7385884287473,-1.9180009700135088,0.0001342542486077381
126.033673,962.327988,7.933,7.387,1598.734545623764,-1.9173558879553751,0.00012399057793079145
124.337896,957.627738,7.915,7.387,1603.731345569352,-1.9167621688866954,0.00011365214464781005
122.644522,952.925785,7.897,7.388,1608.7289327389856,-1.9162198354803828,0.00010338875836714415
120.953331,948.222271,7.879,7.388,1613.727249550341,-1.9157286501089903,9.315404920576141e-05
119.264102,943.517334,7.861,7.388,1618.7262421276919,-1.9152886083807525,8.290048152347312e-05
117.576615,938.811117,7.842,7.388,1623.725851195035,-1.9148997428726269,7.265996617520516e-05
115.890649,934.10376,7.824,7.388,1628.726020320035,-1.914561954530508,6.245266748555079e-05
114.205984,929.395404,7.806,7.388,1633.7266915134812,-1.9142753095664766,5.2191549336581814e-05
112.522398,924.686189,7.788,7.388,1638.7278081623529,-1.9140397835515814,4.199921962724668e-05
110.839671,919.976256,7.77,7.388,1643.7293118383504,-1.9138552009142167,3.1812798594897574e-05
109.157583,915.265746,7.752,7.388,1648.7311439526707,-1.9137216989026813,2.1569364703017047e-05
107.475912,910.554799,7.734,7.388,1653.733247409123,-1.913639203155273,1.1415745871852964e-05
105.794439,905.843557,7.716,7.388,1658.735562136556,-1.9136076697926026,1.1922078065850526e-06
104.112942,901.132159,7.698,7.388,1663.7380318541468,-1.9136271862507268,-8.994728822553753e-06
102.431201,896.420747,7.68,7.389,1668.7405967787454,-1.9136977224587883,-1.9205318360698725e-05
100.748995,891.709462,7.662,7.389,1673.7431984396476,-1.9138173358827637,-2.8615401665832762e-05
99.06612,886.998433,7.643,7.389,1678.745784021571,-1.9139677355200873,-3.1513486009304146e-05
97.382514,882.287702,7.625,7.389,1683.7483349426109,-1.9141238050059957,-3.088247183088693e-05
95.698192,877.577264,7.607,7.389,1688.7508509847169,-1.9142768712694953,-3.0313226921041114e-05
94.013167,872.867113,7.589,7.389,1693.7533335377525,-1.9144268668508349,-2.965521639130347e-05
92.327454,868.157242,7.571,7.389,1698.7557842526533,-1.9145737311419728,-2.9061715971279783e-05
90.641067,863.447646,7.553,7.389,1703.758203227208,-1.9147174977116062,-2.8417095831108588e-05
88.954021,858.738319,7.535,7.389,1708.7605911568917,-1.914858193134307,-2.7834191929507225e-05
87.266329,854.029254,7.517,7.389,1713.7629503464232,-1.9149958846885218,-2.7216457712838935e-05
85.578006,849.320447,7.499,7.389,1718.765279595441,-1.915130511933585,-2.6609356497658022e-05
83.889066,844.611892,7.481,7.389,1723.7675799174551,-1.9152620338924122,-2.5975216023346907e-05
82.199523,839.903581,7.463,7.39,1728.769854202375,-1.915390517894786,-2.5395020233593484e-05
80.509391,835.19551,7.444,7.39,1733.7721015691557,-1.9155158432238248,-2.4712584061766663e-05
78.818686,830.487673,7.426,7.39,1738.774322337534,-1.9156380966252828,-2.4167050919006073e-05
77.12742,825.780063,7.408,7.39,1743.7765191144365,-1.9157573117485267,-2.3498056193978626e-05
75.435609,821.072675,7.39,7.39,1748.7786912668385,-1.915873428228606,-2.2928357916893973e-05
73.743266,816.365503,7.372,7.39,1753.7808401118084,-1.9159866002976336,-2.232101571412319e-05
72.050405,811.658541,7.354,7.39,1758.7829666230798,-1.9160965456664267,-2.1638431418193384e-05
70.357042,806.951783,7.336,7.39,1763.7850710922341,-1.9162033583062192,-2.1068641337245218e-05
68.66319,802.245223,7.318,7.39,1768.787154821192,-1.91630713217842,-2.042361059501577e-05
66.968864,797.538855,7.3,7.39,1773.789218429914,-1.9164079010505433,-1.986730566354777e-05
65.274077,792.832674,7.292,7.389,1778.7912622701986,-1.9165056309858228,-1.9208686850883288e-05
63.578844,788.126673,7.293,7.386,1783.7932878935126,-1.916600227852525,-1.86147344356369e-05
61.883179,783.420847,7.294,7.384,1788.795295303993,-1.916691691573266,-1.7956063389069342e-05
60.187097,778.715189,7.294,7.381,1793.7972860440573,-1.9167800559725197,-1.7375630406096264e-05
58.490612,774.009695,7.295,7.378,1798.7992591686614,-1.9168654751652079,-1.6778555880968844e-05
56.793737,769.304357,7.296,7.376,1803.8012178310125,-1.916947727088682,-1.6109330535570978e-05
55.096488,764.59917,7.296,7.373,1808.8031613405867,-1.9170269134216347,-1.5552892777438253e-05
53.398878,759.894129,7.297,7.371,1813.805090020984,-1.9171031543409156,-1.4931708513623102e-05
51.700921,755.189227,7.298,7.368,1818.8070057343334,-1.9171761337613398,-1.4248876870188583e-05
50.002633,750.484458,7.298,7.365,1823.8089087196286,-1.9172459795781678,-1.3678815775568264e-05
48.304027,745.779816,7.299,7.363,1828.810800230987,-1.9173129137287037,-1.3084718440585197e-05
46.605117,741.075296,7.3,7.36,1833.812680239394,-1.9173768421499382,-1.2477035121246524e-05
44.905917,736.370892,7.3,7.358,1838.8145496534446,-1.9174375088488589,-1.1780570716782895e-05
43.206443,731.666597,7.301,7.355,1843.8164096398598,-1.9174950757172184,-1.1237614332490497e-05
41.506708,726.962407,7.302,7.352,1848.8182595602718,-1.9175496967827443,-1.0602724121467296e-05
39.806726,722.258314,7.302,7.35,1853.8201021960383,-1.9176012440064465,-1.0008568755474208e-05
38.106511,717.554313,7.303,7.347,1858.821937504625,-1.9176496312568974,-9.339229959437431e-06
36.406079,712.850399,7.304,7.345,1863.8237647613403,-1.9176948845679254,-8.755476968713478e-06
34.705443,708.146565,7.304,7.342,1868.8255861400035,-1.9177371579320945,-8.147709110039596e-06
33.004617,703.442805,7.305,7.339,1873.827402532063,-1.9177764252818763,-7.553526365913332e-06
31.303615,698.739114,7.306,7.337,1878.829213886711,-1.9178124645910795,-6.856974532758638e-06
29.602453,694.035485,7.306,7.334,1883.8310213520062,-1.9178454638474722,-6.337956950299328e-06
27.901143,689.331913,7.307,7.332,1888.8328255540202,-1.9178754570300187,-5.654987851799055e-06
26.199701,684.628392,7.307,7.329,1893.834626697289,-1.9179023161177813,-5.084776888640765e-06
24.49814,679.924916,7.308,7.326,1898.8364260054675,-1.9179261350961678,-4.439386366577281e-06
22.796475,675.221479,7.309,7.324,1903.838224020701,-1.9179467259481318,-3.7939930930856035e-06
21.094721,670.518075,7.309,7.321,1908.8400212840588,-1.91796437066568,-3.2613567635523703e-06
19.39289,665.814698,7.31,7.319,1913.8418193564214,-1.9179790092508129,-2.5919728400040176e-06
17.690998,661.111343,7.311,7.316,1918.8436174966594,-1.9179904196883015,-1.9705606317387714e-06
15.989059,656.408003,7.311,7.313,1923.8454175241816,-1.9179987899743183,-1.3763491103010208e-06
14.287087,651.704673,7.312,7.311,1928.8472193772825,-1.918004120107842,-7.549361988659204e-07
12.585096,647.001346,7.313,7.308,1933.8490248746014,-1.918006316092446,-1.2314104002603492e-07
10.883101,642.298017,7.313,7.306,1938.8508336136742,-1.9180055059473882,4.47081399852235e-07
9.181115,637.59468,7.314,7.303,1943.8526468128816,-1.9180016556650352,1.0924725445248382e-06
7.479153,632.891329,7.315,7.3,1948.854465010162,-1.917994577258563,1.7378599915190666e-06
5.77723,628.187958,7.315,7.298,1953.8562887437186,-1.9179844587384167,2.3080711327354477e-06
4.075359,623.484561,7.316,7.295,1958.8581192326747,-1.9179713001211318,2.9534483601764506e-06
2.373555,618.781132,7.317,7.293,1963.8599570161755,-1.917955041436977,3.5476349608015603e-06
0.671832,614.077666,7.317,7.29,1968.861802033955,-1.9179357767020053,4.155414963467783e-06
-1.029796,609.374157,7.318,7.287,1973.8636551668912,-1.9179134379224028,4.776783617742769e-06
-2.731315,604.670598,7.319,7.285,1978.8655182371722,-1.9178878371299608,5.459717516013334e-06
-4.432709,599.966983,7.319,7.282,1983.8673914474266,-1.9178592643672128,5.965106715599387e-06
-6.133966,595.263308,7.32,7.28,1988.8692744814123,-1.9178277796561867,6.624033275632661e-06
-7.835071,590.559566,7.321,7.277,1993.8711688249175,-1.9177929990302645,7.282944516922208e-06
-9.536009,585.85575,7.321,7.274,1998.873075965369,-1.9177552125273236,7.825893354196563e-06
-11.236767,581.151856,7.322,7.272,2003.8749952507833,-1.917714326172983,8.522369330981951e-06
-12.937329,576.447877,7.323,7.269,2008.8769278321247,-1.9176702720313952,9.092475121374607e-06
-14.637682,571.743807,7.323,7.267,2013.8788749419518,-1.917623306134633,9.686568972061248e-06
-16.337812,567.039641,7.324,7.264,2018.880836534413,-1.917573300540938,1.0307818748649117e-05
-18.037705,562.335372,7.324,7.261,2023.8828144467802,-1.917520067281624,1.0977064446054936e-05
-19.737345,557.630995,7.325,7.259,2028.8848079581444,-1.91746352026728,1.1632728526047843e-05
-21.436716,552.926506,7.326,7.256,2033.8868154098343,-1.9174035315143827,1.2353140808579254e-05
-23.135801,548.221899,7.326,7.253,2038.8888366874453,-1.9173401950366273,1.2971214475892643e-05
-24.834585,543.51717,7.327,7.251,2043.8908704780247,-1.9172735787227646,1.3664480480092879e-05
-26.533051,538.812315,7.328,7.248,2048.8929147925205,-1.9172033325889628,1.4422488999584155e-05
-28.231181,534.107328,7.328,7.246,2053.8949691871735,-1.9171296446534491,1.5040582116576933e-05
-29.92896,529.402205,7.329,7.243,2058.8970323593026,-1.9170527707967076,1.569628147712263e-05
-31.626372,524.696942,7.33,7.24,2063.899102670375,-1.9169722670183886,1.6491903338032305e-05
-33.323398,519.991533,7.33,7.238,2068.9011793493114,-1.9168883213375199,1.707243104043589e-05
-35.020024,515.285974,7.331,7.235,2073.903261444435,-1.9168011895912174,1.77657664131203e-05
-36.716233,510.580261,7.332,7.233,2078.9053469904898,-1.9167104616702697,1.8510275399100576e-05
-38.412007,505.874389,7.331,7.231,2083.9074346286125,-1.916616291687962,1.9141997671358618e-05
-40.107331,501.168353,7.306,7.25,2088.909524021883,-1.9165188075169604,1.98353903913189e-05
-41.802188,496.462149,7.282,7.269,2093.911613219415,-1.9164177871327146,2.055588650977672e-05
-43.496561,491.755771,7.257,7.288,2098.91370215725,-1.916313452428574,2.1160575866662767e-05
-45.190435,487.049216,7.158,7.216,2103.915788631503,-1.916205709275439,2.1918710693224644e-05
-46.883792,482.342478,7.041,7.121,2108.9178722503652,-1.9160943694662982,2.2598674847735327e-05
-48.576615,477.635554,6.925,7.026,2113.9199501437115,-1.915979715068743,2.324403068395046e-05
-50.268889,472.928438,6.808,6.932,2118.9220229469133,-1.9158616783702194,2.3951088856341676e-05
-51.960597,468.221125,6.691,6.837,2123.9240896834967,-1.9157402666766141,2.4593535911922806e-05
-53.651723,463.513612,6.638,6.786,2128.926147839201,-1.9156153519806585,2.5351786518470932e-05
-55.342249,458.805893,6.646,6.778,2133.928197053237,-1.9154868666010525,2.6021314811706658e-05
-57.032159,454.097963,6.654,6.77,2138.9302367065184,-1.9153551940241245,2.662625200991122e-05
-58.721438,449.389819,6.661,6.761,2143.932264641724,-1.9152201459399385,2.7371089761983073e-05
-60.410068,444.681456,6.669,6.753,2148.934279577394,-1.9150814327776502,2.8091826113057494e-05
-62.098032,439.972868,6.677,6.744,2153.9362815185214,-1.914939404201208,2.869688072366844e-05
-63.785315,435.264052,6.685,6.736,2158.9382683281747,-1.9147939659851483,2.9455302351630405e-05
-65.471899,430.555002,6.693,6.728,2163.940239688704,-1.914645084290304,3.007391383726867e-05
-67.157769,425.845714,6.701,6.719,2168.942194418991,-1.9144928263814025,3.080546500538847e-05
-68.842907,421.136184,6.709,6.711,2173.9441303342087,-1.9143371247269985,3.145108992985024e-05
-70.527298,416.426406,6.717,6.702,2178.946048151423,-1.914177979217049,3.218272298365719e-05
-72.210924,411.716376,6.725,6.694,2183.9479457022308,-1.9140154233783324,3.2814949085567096e-05
-73.89377,407.006089,6.732,6.686,2188.9498227780978,-1.9138494906732775,3.3533248426028696e-05
-75.575818,402.295542,6.74,6.677,2193.9516762859,-1.9136801136727057,3.419243724379533e-05
-77.257053,397.584728,6.748,6.669,2198.9535079171947,-1.9135118110104092,3.310398240522624e-05
-78.9375,392.873658,6.756,6.661,2203.955315856801,-1.913354440686069,2.982134883472348e-05
-80.617238,388.162355,6.764,6.652,2208.9571051073044,-1.913214034923931,2.6320843983761502e-05
-82.29635,383.450847,6.772,6.644,2213.95887726751,-1.9130910715007796,2.2847070931021056e-05
-83.974919,378.73916,6.78,6.635,2218.9606357856446,-1.9129853895047095,1.941084387114055e-05
-85.653027,374.02732,6.788,6.627,2223.962383744635,-1.9128971169734341,1.5885812907467873e-05
-87.330758,369.315354,6.796,6.619,2228.964123931162,-1.9128263483315886,1.2411781434371848e-05
-89.008195,364.603288,6.803,6.61,2233.965859717599,-1.912772834766307,8.986211751410667e-06
-90.685419,359.89115,6.811,6.602,2238.9675919052734,-1.9127366977015827,5.463599198720057e-06
-92.362515,355.178964,6.819,6.593,2243.9693263936097,-1.912718159091841,1.949274607066247e-06
-94.039566,350.466759,6.827,6.585,2248.971063693651,-1.9127168757499773,-1.436113225168052e-06
-95.716653,345.75456,6.837,6.595,2253.972807411713,-1.9127328412491218,-4.9478519240000036e-06
-97.39386,341.042393,6.851,6.635,2258.9745612198026,-1.9127663443895542,-8.448695723446113e-06
-99.07127,336.330286,6.865,6.675,2263.976326576909,-1.9128172908313792,-1.1922672433834402e-05
-100.748966,331.618265,6.879,6.714,2268.9781068372617,-1.912885519123506,-1.5358911184065853e-05
-102.42703,326.906356,6.892,6.754,2273.979905035148,-1.9129711231336164,-1.8870355993434042e-05
-104.105546,322.194585,6.906,6.794,2278.9817248958284,-1.9130742637487999,-2.2370857394860284e-05
-105.784597,317.48298,6.92,6.833,2283.983567949806,-1.913194624527841,-2.5755679398374917e-05
-107.464264,312.771566,6.934,6.873,2288.985437911159,-1.9133323933335427,-2.933120823959876e-05
-109.144632,308.060371,6.948,6.913,2293.987337044833,-1.9134877579258647,-3.279098353706641e-05
-110.825784,303.34942,6.962,6.952,2298.989269808426,-1.913660307485208,-3.6202133617522845e-05
-112.507801,298.63874,6.975,6.992,2303.9912381460595,-1.913850202708436,-3.972601620551794e-05
-114.190767,293.928358,6.989,7.032,2308.993245057598,-1.914057597546111,-4.3198575862012916e-05
-115.874765,289.2183,7.003,7.071,2313.995294200436,-1.9142823633828363,-4.667086358190313e-05
-117.559878,284.508592,7.017,7.111,2318.9973892883,-1.914524566641227,-5.016981045979011e-05
-119.246189,279.799262,7.031,7.151,2323.9995322128493,-1.9147840786227128,-5.3590431407449776e-05
-120.93378,275.090335,7.044,7.19,2329.0017274184174,-1.9150609586819167,-5.711291400536192e-05
-122.622735,270.381838,7.057,7.228,2334.0039782109143,-1.9153552393915934,-6.05463218038567e-05
-124.313136,265.673797,7.064,7.247,2339.0062882371403,-1.915666859281573,-6.404400292699149e-05
-126.005066,260.96624,7.07,7.266,2344.008659678082,-1.915995843613935,-6.748722204851792e-05
-127.698608,256.259191,7.076,7.285,2349.011098562683,-1.9163423188318234,-7.103522362613024e-05
-129.393846,251.552679,7.082,7.304,2354.0136066419154,-1.9167061292728556,-7.441587629589277e-05
-131.090861,246.846729,7.088,7.323,2359.0161885065854,-1.9170872056930874,-7.793590899970097e-05
-132.789737,242.141368,7.094,7.342,2364.0188479796752,-1.9174857683507884,-8.140427330781901e-05
-134.490557,237.436622,7.1,7.36,2369.0215895877254,-1.917794849925091,-4.2161599763835125e-05
-136.192383,232.732197,7.034,7.177,2374.0243714453422,-1.917479872449533,0.00016808827329139773
-137.890191,228.026513,6.967,6.995,2379.0269721602426,-1.916006126699519,0.00042113354710208035
-139.577937,223.317667,6.9,6.812,2384.029143410033,-1.9132663235977614,0.0006743618478900825
-141.249576,218.603759,6.833,6.629,2389.030673733723,-1.9092598617525727,0.0009277909078107274
-142.899065,213.882888,6.767,6.446,2394.0314173743986,-1.903985698438423,0.001181611385689875
-144.520359,209.153151,6.7,6.263,2399.031318005772,-1.8974429700916657,0.001435554795187045
-146.107415,204.412649,6.633,6.081,2404.030428522568,-1.8896307911154038,0.0016898396828470307
-147.654186,199.659478,6.575,6.027,2409.0289418097045,-1.8805510738371685,0.0019430089783974247
-149.154648,194.891745,6.522,6.04,2414.0272079263427,-1.8706032892945528,0.0020372669810333924
-150.606558,190.108732,6.468,6.052,2419.02573330952,-1.8610605458899925,0.0017808054430789705
-152.016024,185.312332,6.415,6.065,2424.024937982781,-1.8529164450845996,0.0014773183412890507
-153.390274,180.504782,6.361,6.077,2429.025047988071,-1.846287772240954,0.0011741295632439264
-154.736532,175.688322,6.308,6.09,2434.0261176270747,-1.8411738230371644,0.0008710819067958843
-156.062027,170.865192,6.264,6.113,2439.0280692453857,-1.8375733343669514,0.0005686239831775573
-157.373983,166.037629,6.249,6.169,2444.030727845061,-1.8354851072363974,0.0002662783795671101
-158.679628,161.207874,6.234,6.225,2449.033851092199,-1.8349086259018117,-3.580369181772531e-05
-159.986189,156.378165,6.219,6.281,2454.037169058449,-1.8358379701093508,-0.0003356936747844582
-161.300841,151.550727,6.204,6.338,2459.0404147574873,-1.838080067500011,-0.0005605884931279042
-162.628956,146.727254,6.189,6.394,2464.0433919945885,-1.841206816747584,-0.0006893899393195812
-163.973594,141.908765,6.175,6.45,2469.045980084184,-1.8449625330680115,-0.0008121413764284517
-165.337668,137.096232,6.154,6.448,2474.048096811487,-1.8493320902519672,-0.000934961057808836
-166.724089,132.29063,6.132,6.426,2479.0496939335717,-1.8543159003930847,-0.0010579376821698001
-168.13577,127.492932,6.11,6.404,2484.0507687525446,-1.8599143541344656,-0.0011809618476305561
-169.575623,122.704112,6.088,6.382,2489.0513660822653,-1.866127558285125,-0.0013040045373775779
-171.04656,117.925143,6.066,6.36,2494.051586113517,-1.872955563130765,-0.0014270359649522387
-172.551493,113.157,6.044,6.338,2499.0515872138103,-1.8803675273766915,-0.0015376774025726914
-174.093043,108.400561,6.022,6.316,2504.0515960501248,-1.8878935772458232,-0.0014726548842289254
-175.669658,103.655352,6.022,6.314,2509.051868373899,-1.8947658987136906,-0.0012760834479122855
-177.276662,98.919882,6.032,6.321,2514.0525821206475,-1.9006478398547462,-0.0010763541622890503
-178.909303,94.192638,6.042,6.327,2519.053817215143,-1.9055316246283165,-0.0008766959033699451
-180.562829,89.472105,6.051,6.334,2524.0555749098708,-1.909417670148095,-0.0006772048455028884
-182.232488,84.75677,6.061,6.34,2529.0577889535225,-1.9123064714756435,-0.00047783297766601187
-183.913528,80.045118,6.071,6.347,2534.0603443056107,-1.914198357929812,-0.0002785569742519633
-185.601196,75.335635,6.08,6.353,2539.063088892886,-1.9150946103611264,-7.975754850378478e-05
-187.290749,70.626809,6.09,6.359,2544.0658512936084,-1.915144634809879,5.975981460228138e-05
-188.978858,65.917579,6.1,6.366,2549.0685065074704,-1.9148146405526316,7.216820519227596e-05
-190.665228,61.207848,6.109,6.372,2554.071046849063,-1.9144639236411158,6.804710384453212e-05
-192.349959,56.497643,6.119,6.379,2559.073481224883,-1.914133805191004,6.393584509315822e-05
-194.03315,51.786993,6.129,6.385,2564.0758162161624,-1.9138243215763602,5.979964098312919e-05
-195.714901,47.075926,6.139,6.392,2569.0780595833417,-1.91353531394516,5.5751403720238096e-05
-197.39531,42.364469,6.148,6.398,2574.0802192639326,-1.913266851836997,5.158694741793727e-05
-199.074477,37.652652,6.158,6.405,2579.0823009561263,-1.9130189037753076,4.75508562916888e-05
-200.7525,32.940501,6.168,6.411,2584.0843133746766,-1.9127914046698373,4.34120527666822e-05
-202.429479,28.228044,6.177,6.418,2589.0862639485317,-1.9125845511020043,3.9297009474139775e-05
-204.105513,23.51531,6.187,6.424,2594.088158761891,-1.9123983446253656,3.5157268179896214e-05
-205.780702,18.802327,6.197,6.431,2599.09000511539,-1.91223265895804,3.1092454300569914e-05
-207.455144,14.089123,6.206,6.437,2604.0918095854768,-1.9120873676813415,2.7003013607325257e-05
-209.128938,9.375725,6.216,6.443,2609.093579978132,-1.911962787938648,2.2811186851527532e-05
-210.802185,4.662162,6.226,6.45,2614.095322842172,-1.9118587656681516,1.8783177504854097e-05
-212.474982,-0.051538,6.236,6.456,2619.097044295153,-1.9117751404950705,1.4655337924484405e-05
-214.147429,-4.765348,6.245,6.463,2624.0987523717913,-1.9117122290478563,1.0500623312060504e-05
-215.819626,-9.479239,6.255,6.469,2629.100453199179,-1.9116698767124005,6.434536000655005e-06
-217.491671,-14.193183,6.265,6.476,2634.1021531619076,-1.911648016862178,2.306427827992973e-06
-219.163664,-18.907153,6.274,6.482,2639.103860245789,-1.9116466829703025,-1.773045448380468e-06
-220.835703,-23.62112,6.284,6.489,2644.105579879536,-1.9116659691348885,-5.938747756755133e-06
-222.507889,-28.335057,6.294,6.495,2649.1073203824576,-1.9117057808576787,-9.980372841403194e-06
-224.180319,-33.048935,6.303,6.502,2654.1090868607916,-1.9117661511181445,-1.4159160279403313e-05
-225.853094,-37.762726,6.313,6.508,2659.110886716074,-1.9118471066587204,-1.8211349628603523e-05
-227.526312,-42.476403,6.323,6.514,2664.1127273108805,-1.911948585906345,-2.2365350883587597e-05
-229.200073,-47.189937,6.332,6.521,2669.114614820039,-1.9120707155624874,-2.6468002279556008e-05
-230.874476,-51.9033,6.342,6.527,2674.1165560608156,-1.912213333399365,-3.055690099766988e-05
-232.54962,-56.616465,6.352,6.534,2679.118558833502,-1.9123763773843656,-3.463449105843495e-05
-234.225603,-61.329403,6.362,6.54,2684.1206287658533,-1.9125600344281883,-3.8797803962997516e-05
-235.902526,-66.042087,6.371,6.547,2689.122774428645,-1.9127643970372008,-4.291206067002791e-05
-237.580488,-70.754488,6.381,6.553,2694.1250018983073,-1.91298918086238,-4.6961292690352125e-05
-239.259587,-75.466579,6.391,6.56,2699.1273188658815,-1.9132344780828188,-5.11120074487715e-05
-240.939923,-80.178331,6.4,6.566,2704.129731881857,-1.9135004142444467,-5.521098643150881e-05
-242.621595,-84.889716,6.41,6.573,2709.132248182061,-1.913786825673274,-5.929577566263377e-05
-244.304702,-89.600707,6.42,6.579,2714.134876029056,-1.9140856086715685,-6.015466689698275e-05
-245.989263,-94.311293,6.429,6.585,2719.137611903167,-1.9141185082702492,4.7002800388339524e-05
-247.672642,-99.022067,6.439,6.592,2724.1401269243056,-1.9132882657508228,0.00028497888846104916
-249.348988,-103.734347,6.449,6.598,2729.141698548317,-1.9112478721194668,0.0005310443856566376
-251.012262,-108.449497,6.458,6.605,2734.1416105397,-1.9079759971485135,0.0007779140464567994
-252.656422,-113.16888,6.468,6.611,2739.139193756245,-1.9053536734593628,0.00027116827927807253
-254.294133,-117.890337,6.478,6.618,2744.136618445259,-1.9121610024561606,-0.0029878337135920427
-256.006621,-122.598807,6.488,6.624,2749.1468384894333,-1.931700274214487,-0.004799101758496378
-257.839784,-127.284402,6.497,6.631,2754.178268414275,-1.8929728747507188,0.020534635470299118
-259.159989,-132.045495,7.013,6.838,2759.1190120624187,-1.680693601907701,0.06434425512656766
-258.912894,-137.009724,7.616,7.244,2764.089386847429,-1.3365918582654266,0.0720144981694913
-256.862982,-141.673212,7.007,6.846,2769.183526572043,-0.9688072221770311,0.07639666832448039
-253.363405,-145.086867,6.215,5.787,2774.072297341669,-0.5698468210747649,0.08349351346390482
-248.84833,-146.80862,6.367,5.493,2778.904515843417,-0.24163313878810025,0.04895287561987005
-243.886575,-147.422416,6.129,5.74,2783.904091646387,-0.06551567979943745,0.022973420904351637
-238.878109,-147.462762,6.056,6.006,2788.912720148569,0.028265897028926575,0.014475598506047793
-233.871376,-147.139252,5.978,6.056,2793.929894059586,0.08354689377194313,0.0075744375409880806
-228.875485,-146.625124,5.9,6.105,2798.9521698867648,0.10447717066483941,0.0007705444010857432
-223.899545,-146.093616,5.821,6.154,2803.956416047543,0.09394458715430858,-0.005018754855617792
-218.947744,-145.689713,5.743,6.203,2808.924662295165,0.07137100879209031,-0.004036138343649231
-213.994148,-145.385455,5.665,6.253,2813.8875935118735,0.06047433578556062,-0.00034798471266555436
-209.001431,-145.087482,5.587,6.302,2818.889194350687,0.06779027196683221,0.003217812795406943
-203.932244,-144.702309,5.509,6.351,2823.9729936269073,0.08825739123821688,0.004787614092687565
-198.770162,-144.182145,5.431,6.401,2829.161216941455,-0.0033644307654904144,-0.04384637315121604
-194.076825,-144.735467,5.334,6.459,2833.887058393647,-0.4110371829544721,-0.13082455685819447
-190.765282,-147.671191,5.398,6.231,2838.3125292663367,-0.9613927206113122,-0.09892598240363998
-188.973109,-152.047051,5.948,5.798,2843.0411691132194,-1.278836370952515,-0.03791472025925827
-187.949698,-157.039342,6.097,5.122,2848.1372793458972,-1.3740748468144075,-0.002140752883040244
-186.977243,-162.061479,6.121,5.253,2853.2527000298483,-1.372797193142429,0.0026553115394271293
-185.946017,-167.026398,6.145,5.384,2858.323582373153,-1.3601382006291178,0.0023306298985585772
-184.864099,-171.943808,6.169,5.516,2863.3586064710917,-1.3492755230168303,0.001978408128693562
-183.739564,-176.823415,6.192,5.647,2868.3661151770925,-1.3402964074484893,0.0016031995483465932
-182.58049,-181.674927,6.216,5.778,2873.3541630140344,-1.3332707496244112,0.0012103617141276727
-181.394955,-186.508053,6.24,5.909,2878.3305673553336,-1.3282495610540144,0.0008054517242273685
-180.191036,-191.332499,6.264,6.04,2883.3029611616885,-1.3252652209752567,0.0003939840343232645
-178.97681,-196.157973,6.288,6.171,2888.278857473284,-1.32422112503038,2.590060417954255e-05
-177.759425,-200.993365,6.321,6.276,2893.2651428674317,-1.323815403829139,0.00013658224261884068
-176.536009,-205.838756,6.413,6.201,2898.2625982851355,-1.322135625192339,0.0005350919882460921
-175.297586,-210.688859,6.505,6.127,2903.2683140818563,-1.3184543004083924,0.0009356332789160665
-174.035094,-215.53831,6.597,6.052,2908.2794078797674,-1.3127628167304897,0.0013362177708578333
-172.739469,-220.381744,6.609,6.066,2913.2931387314366,-1.3050563622395677,0.0017385815683530292
-171.401647,-225.213798,6.605,6.097,2918.3069709546567,-1.2953246936638338,0.0021442946004214063
-170.012566,-230.029107,6.601,6.128,2923.31863203558,-1.2835526109480864,0.0025547211105524485
-168.563163,-234.822309,6.597,6.16,2928.3261817826333,-1.2697207602084704,0.002970893075002326
